id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,text
31923,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Fabindia Women Blue Silk Sling Bag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/31923.jpg,Casual | Fabindia Women Blue Silk Sling Bag
2618,Women,Footwear,Shoes,Flats,Silver,Spring,2010,Casual,Carlton London Women Silver Wedge Sandal,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/2618.jpg,Casual | Carlton London Women Silver Wedge Sandal
54588,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Sushilas Women Printed Green Kurta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/54588.jpg,Ethnic | Sushilas Women Printed Green Kurta
49005,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/49005.jpg,Casual | Lucera Women Silver Ring
8322,Boys,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Doodle Boy's Route 66 Biker Blue Teen Kidswear,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/8322.jpg,Casual | Doodle Boy's Route 66 Biker Blue Teen Kidswear
13841,Unisex,Accessories,Watches,Watches,White,Winter,2016,Casual,ADIDAS Unisex Three Small Dials White Watches,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/13841.jpg,Casual | ADIDAS Unisex Three Small Dials White Watches
28200,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016,Casual,Ray-Ban Men Active Lifestyle Copper Sunglasses,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/28200.jpg,Casual | Ray-Ban Men Active Lifestyle Copper Sunglasses
12993,Unisex,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,ADIDAS Kids Adispeed Black Sports Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/12993.jpg,Sports | ADIDAS Kids Adispeed Black Sports Shoes
7158,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Scullers Men  Green Check Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/7158.jpg,Casual | Scullers Men  Green Check Shirt
18495,Men,Footwear,Sandal,Sandals,White,Fall,2011,Casual,Puma Men Fashion Cat White Slipper,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/18495.jpg,Casual | Puma Men Fashion Cat White Slipper
8110,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Men Economy 2 Analg Black Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/8110.jpg,Casual | Fastrack Men Economy 2 Analg Black Watch
19547,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Solid Blue Sweatshirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/19547.jpg,Casual | United Colors of Benetton Men Solid Blue Sweatshirt
7964,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Puma Men's Large Logo Graphic Black T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/7964.jpg,Sports | Puma Men's Large Logo Graphic Black T-shirt
36934,Women,Personal Care,Fragrance,Perfume and Body Mist,Gold,Spring,2017,Casual,Giorgio Armani Women Idole Perfume,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/36934.jpg,Casual | Giorgio Armani Women Idole Perfume
39140,Women,Apparel,Apparel Set,Kurta Sets,Black,Summer,2012,Ethnic,Aneri Women Black & Maroon Salwar Suit,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/39140.jpg,Ethnic | Aneri Women Black & Maroon Salwar Suit
20851,Women,Accessories,Bags,Clutches,Red,Winter,2015,Casual,Spice Art Women Ribbon Embroidery Red Clutch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/20851.jpg,Casual | Spice Art Women Ribbon Embroidery Red Clutch
41866,Men,Footwear,Sandal,Sandals,Beige,Fall,2015,Casual,Estd. 1977 Men Beige & Green Sandals,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/41866.jpg,Casual | Estd. 1977 Men Beige & Green Sandals
58177,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Rocky S Women Brown Handbag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/58177.jpg,Casual | Rocky S Women Brown Handbag
44528,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,Coolers Men Black Sandals,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/44528.jpg,Casual | Coolers Men Black Sandals
16392,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Levis Men Check Red Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/16392.jpg,Casual | Levis Men Check Red Shirts
51455,Women,Apparel,Topwear,Shrug,Pink,Summer,2012,Casual,Tonga Women Pink Printed Shrug,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/51455.jpg,Casual | Tonga Women Pink Printed Shrug
50587,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Chromozome Men Grey Briefs,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/50587.jpg,Casual | Chromozome Men Grey Briefs
17240,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Black  Polo Tshirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/17240.jpg,Casual | U.S. Polo Assn. Men Stripes Black  Polo Tshirt
47530,Women,Footwear,Shoes,Flats,Copper,Winter,2012,Casual,Portia Women Copper-Toned & Brown Sandals,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/47530.jpg,Casual | Portia Women Copper-Toned & Brown Sandals
6617,Men,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,Spykar Men Black and white Check Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/6617.jpg,Casual | Spykar Men Black and white Check Shirt
12732,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Sports,Nike Unisex Swoosh Black Backpack,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/12732.jpg,Sports | Nike Unisex Swoosh Black Backpack
3365,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Men's Brain Black T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/3365.jpg,Casual | Myntra Men's Brain Black T-shirt
42042,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Men Air Relentless 2 MSL White Sports Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/42042.jpg,Sports | Nike Men Air Relentless 2 MSL White Sports Shoes
23849,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,ADIDAS Men Black Anzo Breeze Casual Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/23849.jpg,Casual | ADIDAS Men Black Anzo Breeze Casual Shoes
43190,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Fastrack Women White Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/43190.jpg,Casual | Fastrack Women White Dial Watch
48578,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/48578.jpg,Casual | Revv Men Steel Bracelet
30462,Women,Apparel,Innerwear,Bra,Black,Summer,2014,Casual,Lovable Women All Day Long Black Bra,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/30462.jpg,Casual | Lovable Women All Day Long Black Bra
18208,Men,Accessories,Headwear,Caps,White,Fall,2011,Casual,Manchester United Men Solid White Cap,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/18208.jpg,Casual | Manchester United Men Solid White Cap
54127,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Heels,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/54127.jpg,Casual | Rocia Women Black Heels
10065,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Puma Men ducati logo tee Yellow Tshirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/10065.jpg,Casual | Puma Men ducati logo tee Yellow Tshirts
24250,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012,Casual,Numero Uno Men White Casual Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/24250.jpg,Casual | Numero Uno Men White Casual Shoes
32335,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/32335.jpg,Casual | Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y
25382,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Levis Men White Innerwear Vest,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/25382.jpg,Casual | Levis Men White Innerwear Vest
56670,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Men Black Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/56670.jpg,Casual | Maxima Men Black Dial Watch
5092,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Wrangler Men's Minstrel Shoulder Loop Purple T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/5092.jpg,Casual | Wrangler Men's Minstrel Shoulder Loop Purple T-shirt
10859,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Wrangler Men Furious Rides Navy Blue T-Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/10859.jpg,Casual | Wrangler Men Furious Rides Navy Blue T-Shirts
59638,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green Wedding Collection Sari,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/59638.jpg,Ethnic | FNF Green Wedding Collection Sari
15517,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011,Casual,Rockport Men LLandro Red Casual Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/15517.jpg,Casual | Rockport Men LLandro Red Casual Shoes
4140,Women,Footwear,Shoes,Casual Shoes,Green,Winter,2015,Casual,Skechers Women Green Shoe,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/4140.jpg,Casual | Skechers Women Green Shoe
36795,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Maxima Men Ssteele Silver Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/36795.jpg,Casual | Maxima Men Ssteele Silver Dial Watch
40527,Men,Accessories,Watches,Watches,Gold,Winter,2016,Casual,Titan Men Gold Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/40527.jpg,Casual | Titan Men Gold Dial Watch
10257,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,John Miller Men Solid Type Black Trousers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/10257.jpg,Formal | John Miller Men Solid Type Black Trousers
24062,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Locomotive Men Navy Blue Printed T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/24062.jpg,Casual | Locomotive Men Navy Blue Printed T-shirt
45869,Men,Accessories,Watches,Watches,Brown,Winter,2016,Casual,Maxima Men Brown Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/45869.jpg,Casual | Maxima Men Brown Dial Watch
11385,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,United Colors Of Benetton Women Light Winter Black Sweatshirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/11385.jpg,Casual | United Colors Of Benetton Women Light Winter Black Sweatshirts
53130,Women,Footwear,Shoes,Flats,Brown,Winter,2015,Casual,Catwalk Women Brown Sandals,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/53130.jpg,Casual | Catwalk Women Brown Sandals
44187,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Nike Fragrances Women 5th Element Perfume 150 ml,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/44187.jpg,Casual | Nike Fragrances Women 5th Element Perfume 150 ml
21510,Women,Accessories,Bags,Handbags,White,Winter,2015,Casual,Kiara Women Graphiti White Handbag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/21510.jpg,Casual | Kiara Women Graphiti White Handbag
51667,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,Louis Philippe Men Grey Sunglasses,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/51667.jpg,Casual | Louis Philippe Men Grey Sunglasses
22395,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Mark Taylor Men Striped Blue Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/22395.jpg,Casual | Mark Taylor Men Striped Blue Shirt
35322,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/35322.jpg,Ethnic | Fabindia Women Anusuya Silver Earrings
6425,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Lotto Unisex Canvas Black Check Shoe,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/6425.jpg,Casual | Lotto Unisex Canvas Black Check Shoe
18806,Men,Accessories,Belts,Belts,Tan,Summer,2011,Casual,Peter England Men Casual Tan Belt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/18806.jpg,Casual | Peter England Men Casual Tan Belt
23247,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Arrow Men Formal Black Shoe,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/23247.jpg,Formal | Arrow Men Formal Black Shoe
17072,Women,Accessories,Belts,Belts,Grey,Winter,2015,Casual,Lino Perros Women Weaved  Grey Belt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/17072.jpg,Casual | Lino Perros Women Weaved  Grey Belt
31782,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Lee Women Paula Blue Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/31782.jpg,Casual | Lee Women Paula Blue Top
42270,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Unisex Black & Grey Classic Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/42270.jpg,Casual | Vans Unisex Black & Grey Classic Shoes
12500,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,United Colors of Benetton Men Short Black Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/12500.jpg,Casual | United Colors of Benetton Men Short Black Shirts
26735,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Reebok Men Pack of 2 Pirates of the Caribbean Deos,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/26735.jpg,Casual | Reebok Men Pack of 2 Pirates of the Caribbean Deos
30650,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Nike Men Printed Black T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/30650.jpg,Casual | Nike Men Printed Black T-shirt
56026,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Colorbar Soft Touch Mousse Lipstick 025,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/56026.jpg,Casual | Colorbar Soft Touch Mousse Lipstick 025
21948,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Casual Brown Handbag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/21948.jpg,Casual | Murcia Women Casual Brown Handbag
32563,Women,Apparel,Bottomwear,Trousers,Blue,Summer,2012,Casual,ONLY Women directoire blue Trousers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/32563.jpg,Casual | ONLY Women directoire blue Trousers
58980,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017,Casual,Colour me Women Flowers Deo,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/58980.jpg,Casual | Colour me Women Flowers Deo
40143,Girls,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Gini and Jony Girls Pretty Blossom Blue Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/40143.jpg,Casual | Gini and Jony Girls Pretty Blossom Blue Top
10633,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011,Formal,Carlton London Men Formal Brown Formal Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/10633.jpg,Formal | Carlton London Men Formal Brown Formal Shoes
24406,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Vishudh Women Red Printed Kurta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/24406.jpg,Ethnic | Vishudh Women Red Printed Kurta
4716,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Response ST Analogue Black Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/4716.jpg,Sports | ADIDAS Unisex Response ST Analogue Black Watch
21174,Women,Apparel,Topwear,Tops,Beige,Fall,2011,Casual,s.Oliver Women Stripes Beige Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/21174.jpg,Casual | s.Oliver Women Stripes Beige Top
15341,Women,Apparel,Bottomwear,Shorts,Pink,Fall,2011,Sports,Nike Women Solid Pink Shorts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/15341.jpg,Sports | Nike Women Solid Pink Shorts
52486,Women,Apparel,Innerwear,Camisoles,Maroon,Winter,2015,Casual,Red Rose Maroon Camisole,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/52486.jpg,Casual | Red Rose Maroon Camisole
53554,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016,Casual,Probase Multicoloured Printed Boxers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/53554.jpg,Casual | Probase Multicoloured Printed Boxers
14293,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Classic Polo Men Stripes Blue Tshirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/14293.jpg,Casual | Classic Polo Men Stripes Blue Tshirts
47366,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Baggit Women Blue Bag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/47366.jpg,Casual | Baggit Women Blue Bag
6041,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/6041.jpg,Casual | UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt
23623,Girls,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Doodle Kids Girls Pink I love Shopping Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/23623.jpg,Casual | Doodle Kids Girls Pink I love Shopping Top
17416,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Lotto Men Atlantica Black Sports Shoe,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/17416.jpg,Sports | Lotto Men Atlantica Black Sports Shoe
9835,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Little Miss Women Printed Grey T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/9835.jpg,Casual | Little Miss Women Printed Grey T-shirt
29319,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012,Casual,ADIDAS Unisex Chicago Bulls Red Backpack,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/29319.jpg,Casual | ADIDAS Unisex Chicago Bulls Red Backpack
